Date,Close,High,Low,Open,Volume
2000-10-02,11.579667091369629,11.579667091369629,11.579667091369629,11.579667091369629,0
2000-10-03,11.233807563781738,11.550298590650362,11.135924325822607,11.452415352691231,7846694
2000-10-04,11.370845794677734,11.465468068436158,11.224020266455396,11.289276643071293,3209499
2000-10-05,11.22728157043457,11.432837531552465,11.191389779170793,11.396947059451847,2920232
2000-10-06,11.19139289855957,11.276226985877264,11.070669648300996,11.168554220400507,3847249
2000-10-09,11.253385543823242,11.432840590669946,11.158765902511147,11.191392773683397,5422975
2000-10-10,11.224020004272461,11.364320946886652,11.158764948344293,11.295800961542465,4038585
2000-10-11,10.969523429870605,11.217496491614229,10.783543138876565,11.15224011030086,3612363
2000-10-12,10.982574462890625,11.086984282455143,10.868377109054968,10.871640060199878,3567605
2000-10-13,10.803117752075195,10.99562324209483,10.773753178595875,10.907527542912028,3045995
2000-10-16,10.845534324645996,11.282748532546135,10.780277960806535,11.060878478487776,3279079
2000-10-17,10.532308578491211,10.825960319369184,10.408322375842525,10.777018032765303,4079729
2000-10-18,10.372430801391602,10.57146157137058,10.271284600540223,10.506205851533926,3676092
2000-10-19,10.398533821105957,10.52252068689359,10.212554841588089,10.375694482451282,5888168
2000-10-20,10.509468078613281,10.79985617678223,10.440948753026676,10.519255611437513,6955786
2000-10-23,10.215815544128418,10.440948582867643,10.166873923314684,10.316962395946938,3201550
2000-10-24,10.163613319396973,10.27128543072558,10.114671030877371,10.147299223223772,3484872
2000-10-25,10.258233070373535,10.431161557026405,10.189714397823586,10.245182585640153,6398343
2000-10-26,10.375694274902344,10.395271321630307,10.117933014296074,10.124458916399321,1581533
2000-10-27,10.346325874328613,10.473574990237848,10.287596071247224,10.424633377739761,3296662
2000-10-30,10.248443603515625,10.421371409097956,10.225604268697678,10.408320925986285,3761103
2000-10-31,10.653031349182129,10.734601163590998,10.372430765483307,10.372430765483307,8213427
2000-11-01,11.325165748596191,11.5078830532884,10.799855146560175,10.832483330909731,25579328
2000-11-02,11.256649017333984,11.478519125920265,11.165290349338605,11.315379495390765,12974996
2000-11-03,11.406737327575684,11.71017656961094,11.263174093863311,11.263174093863311,19298344
2000-11-06,11.364322662353516,11.78522291540501,11.308854471319972,11.48504591916561,17946450
2000-11-07,11.325165748596191,11.445888975358935,11.272961181302207,11.289275273476987,8292927
2000-11-08,11.429573059082031,11.66775718382489,11.416522578922962,11.42631076883303,10142595
2000-11-09,11.312116622924805,11.475257583261458,11.25664975174121,11.403475296880615,6546235
2000-11-10,11.021726608276367,11.383896972184845,10.99562432289687,11.289276022788744,7096949
2000-11-13,10.77375602722168,10.904268135380262,10.721550788209175,10.904268135380262,4318335
2000-11-14,11.005413055419922,11.086982201661261,10.7215488911423,10.780279362401002,9140624
2000-11-15,11.282750129699707,11.609029356757812,11.126136417311022,11.403473364561405,18438479
2000-11-16,11.348006248474121,11.498095375522382,11.17834073760681,11.354530830304917,15060748
2000-11-17,11.031516075134277,11.36758419249728,10.835748252584603,11.36758419249728,13591210
2000-11-20,11.028252601623535,11.113084700025379,10.871638228455351,10.90426641524338,6462294
2000-11-21,10.927105903625488,11.02825275642279,10.848799045733077,10.962996381930754,8403608
2000-11-22,11.008674621582031,11.184866023758056,10.930367771447106,10.930367771447106,5938798
2000-11-23,10.962997436523438,11.051093154813096,10.901004006708844,10.933632197093551,4927352
2000-11-24,11.05435562133789,11.171815914328267,10.962996956096978,10.962996956096978,5649933
2000-11-27,11.625341415405273,11.742802338720916,11.034775827572643,11.122870860477809,23210414
2000-11-28,12.199597358703613,12.522614321028247,11.553563434054347,11.553563434054347,37519351
2000-11-29,11.781960487365723,12.366000376844688,11.651447718993015,12.144130253607386,23934246
2000-11-30,11.905943870544434,12.042982516263173,11.759118351972702,11.791746538136053,13643058
2000-12-01,12.294219017028809,12.450832751079243,11.778697819740144,11.81785059367098,25603504
2000-12-04,12.708592414855957,13.24695351422809,12.304005028239098,12.398625974007778,27891413
2000-12-05,12.659651756286621,12.839105479031698,12.600921279131061,12.770586808877459,12651707
2000-12-06,12.473669052124023,12.985927806167053,12.398624498777695,12.985927806167053,10545628
2000-12-07,12.548715591430664,12.672701117309032,12.339895989034956,12.339895989034956,10346247
2000-12-08,12.848897933959961,13.11644680160156,12.623765462824315,12.623765462824315,29306496
2000-12-11,12.826054573059082,13.018558773752082,12.679227725415826,12.985930585386914,18223826
2000-12-12,12.58460807800293,12.927201453100533,12.535665790370823,12.793427713735108,12973640
2000-12-13,12.998983383178711,13.051187960892696,12.640074602858885,12.65965230887428,16301420
2000-12-14,12.927200317382812,13.40356870915812,12.855419357159553,13.077289458603111,26987999
2000-12-15,12.509565353393555,12.940255173844319,12.431258473083533,12.874998780670753,10996662
2000-12-18,12.441044807434082,12.529141188874677,12.209386493146058,12.398628422048185,8867859
2000-12-19,12.826054573059082,12.946777814679459,12.49651171739969,12.49651171739969,22866309
2000-12-20,12.822790145874023,13.10339070111056,12.633548248407449,12.737957389194062,20101315
2000-12-21,12.617233276367188,12.79994926001605,12.519348724325713,12.79994926001605,7067559
2000-12-22,12.245274543762207,12.790161543359808,12.13760179635289,12.69227830684859,11168465
2000-12-25,12.245274543762207,12.245274543762207,12.245274543762207,12.245274543762207,0
2000-12-26,11.958149909973145,12.444307832877284,11.81132437336176,12.392101937103662,8242075
2000-12-27,11.954887390136719,12.104976534394888,11.746069087687248,11.938573295362419,5371317
2000-12-28,12.28769302368164,12.365999890124995,12.078873394002496,12.131079290794931,8311634
2000-12-29,12.571556091308594,12.627022955336075,12.219173245440746,12.36599877163731,11557858
2001-01-01,12.724909782409668,12.90762582008585,12.47041145484511,12.6302874931254,11237186
2001-01-02,13.429670333862305,13.63848994094622,12.734695485317996,12.894571492320877,21367159
2001-01-03,14.180113792419434,14.385669795478991,13.383992066958761,13.442722541999125,59167521
2001-01-04,13.876676559448242,14.421563688929293,13.654806430028628,14.251898140647986,29457229
2001-01-05,14.02676010131836,14.251893772534359,13.7461595743295,13.879934596972491,29628333
2001-01-08,13.883199691772461,14.206216658075114,13.785316442158907,13.899513786568635,13834426
2001-01-09,13.667855262756348,14.023499059320114,13.599335280853236,13.850571257007978,12462490
2001-01-10,14.1442232131958,14.470502455194808,13.703745313082747,13.736373501115333,32865495
2001-01-11,14.07896614074707,14.317150296290352,13.938665216125141,14.193163463349189,27410883
2001-01-12,14.411771774291992,14.643430037974264,14.095280758369647,14.19316399294335,41641168
2001-01-15,14.401983261108398,14.741314293571692,14.27147183291612,14.539021909664505,34162117
2001-01-16,14.499865531921387,14.610800558157685,14.225790916415606,14.512917332261262,26929908
2001-01-17,14.225791931152344,14.552071132965052,14.134433279746013,14.552071132965052,16045082
2001-01-18,14.277995109558105,14.382404232919608,13.971292320311345,14.134431905354475,15326190
2001-01-19,14.330204010009766,14.401984974263215,14.225794855036195,14.353044007346558,10512020
2001-01-22,14.34977912902832,14.620591505083873,14.307362748672192,14.401983701903033,13912845
2001-01-23,14.826143264770508,15.40039604046672,14.356300924122811,14.395455002161384,31829503
2001-01-24,14.75110149383545,15.139374780447216,14.640167776704411,15.139374780447216,19080055
2001-01-25,15.27967643737793,15.433026538008766,14.81635856787769,14.826146759904056,56142320
2001-01-26,15.27967643737793,15.279676437377928,15.279676437377928,15.279676437377928,0
2001-01-29,14.943607330322266,15.204631494231396,14.356303950899209,15.204631494231396,26620577
2001-01-30,15.015389442443848,15.106746777552448,14.878352120617645,15.057805819159732,22795278
2001-01-31,15.041495323181152,15.465657872597323,14.68911242351628,14.943610744664149,48728123
2001-02-01,14.888143539428711,15.32535788387448,14.728266189588926,14.950136312939147,40833374
2001-02-02,15.302517890930176,15.433029340251482,14.698900294178314,14.708688487981963,39106958
2001-02-05,15.638586044311523,15.840879771821518,15.204634009086949,15.335145453046527,36489697
2001-02-06,15.393876075744629,15.759309441392618,15.35798559321749,15.726681250308477,27776185
2001-02-07,15.501545906066895,15.69405008633602,15.17526669535891,15.498283615241865,30459083
2001-02-08,16.079065322875977,16.1834758144834,15.406930285897005,15.504813555272014,48161225
2001-02-09,16.75119972229004,17.090529466372097,16.154106751132357,16.18347264961664,69484061
2001-02-12,16.199783325195312,16.836028986297148,16.0855859948678,16.77077393432285,26833991
2001-02-13,16.033382415771484,16.575007163670033,15.873505088109013,16.31398298216321,28600057
2001-02-14,15.958341598510742,16.238940888487182,15.488497736387057,15.726681959038912,52075595
2001-02-15,15.964864730834961,16.33029807974151,15.86371787077334,16.0855879769848,36990226
2001-02-16,15.348197937011719,16.101903373120354,15.204634682713982,15.974654214935788,25753845
2001-02-19,15.641847610473633,15.853929521551759,15.49828568835626,15.49828568835626,27932387
2001-02-20,15.410189628601074,15.700578408361912,15.33840866607464,15.537438777849884,22365632
2001-02-21,15.583114624023438,16.620684015997256,15.269885904324372,15.33514227235096,37819768
2001-02-22,15.142640113830566,15.726679936455517,15.012127360397425,15.413451175044782,25937784
2001-02-23,14.522705078125,15.335140709085278,14.388930064972834,15.26988434771093,22048373
2001-02-26,14.516182899475098,14.64343204527837,14.16053774947389,14.356305564620197,15412081
2001-02-27,14.571651458740234,15.012128064753572,14.434614116536508,14.552073753308633,31056367
2001-02-28,16.02033042907715,16.36618601902202,14.76089094916004,14.813095516730462,71897680
2001-03-01,17.05789566040039,17.583206177213896,16.24872236029144,16.24872236029144,73527384
2001-03-02,17.302608489990234,18.004110495966593,17.116628894541446,17.29282029851871,62208514
2001-03-05,17.07095718383789,17.547325703421464,16.640267349455172,17.42333881621371,44423798
2001-03-06,17.07095718383789,17.07095718383789,17.07095718383789,17.07095718383789,0
2001-03-07,17.159046173095703,17.325449394355893,16.588056874468716,17.227566155327747,38814436
2001-03-08,17.0970516204834,17.54731763884814,16.98285298122012,17.292819397200102,16204379
2001-03-09,16.956750869750977,17.162306823508345,16.483644891740695,17.01221772116339,14988094
2001-03-12,16.007280349731445,16.98285578459126,15.687527009171417,16.809927971014545,11301499
2001-03-13,14.881614685058594,15.824563181822993,14.552071856951315,15.824563181822993,13193041
2001-03-14,15.429759979248047,15.661419509503792,14.682579470996824,15.005596314338488,7697222
2001-03-15,15.429759979248047,15.53090680081594,14.959917657795529,15.080640858001408,4656145
2001-03-16,15.233996391296387,16.183470801705184,15.015389919100564,15.335143240457692,8150556
2001-03-19,15.198104858398438,15.53090995872863,15.008862975317921,15.015388875911828,1827717
2001-03-20,15.09369945526123,15.400402348166535,14.946872591851482,15.322095479179483,3275030
2001-03-21,15.485237121582031,15.579858098737876,14.81310076733384,14.81310076733384,4055766
2001-03-22,14.728261947631836,15.971387266329153,14.656481000995154,15.46565307261361,6883557
2001-03-23,14.32694149017334,14.937084953253594,14.193166438019166,14.87835447472648,5129065
2001-03-26,13.889720916748047,14.388927780689302,13.710265951457577,14.356299605181944,3751247
2001-03-27,13.569969177246094,13.84078150679014,13.481872821382415,13.768999242043321,5117608
2001-03-28,13.830997467041016,13.964771207520231,13.703746990472634,13.703746990472634,2645792
2001-03-29,14.095281600952148,14.323676268331443,13.671117814396268,13.716796484039456,10017139
2001-03-30,13.119705200195312,14.186639273633862,13.05771243583054,14.127908800333353,6757614
